Date	End Time	Global Solar	Incident Solar	AC Primary Load	PV Power	AC Prim. Served	Excess Electricity	Unmet Load	Inverter Input Power	Inverter Output Power	Rectifier Input Power	Rectifier Output Power	Battery Input Power	Battery State of Charge	Battery Energy Cost
Jan 6	6:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	94.561	0.000
Jan 6	7:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	94.561	0.000
Jan 6	8:00	0.091	0.075	0.000	0.002	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.002	95.318	0.000
Jan 6	9:00	0.388	0.352	0.000	0.011	0.000	0.003	0.000	0.000	0.000	0.000	0.000	0.008	97.903	0.000
Jan 6	10:00	0.691	0.650	0.001	0.021	0.001	0.016	0.000	0.001	0.001	0.000	0.000	0.003	98.966	0.000
Jan 6	11:00	0.838	0.800	0.001	0.026	0.001	0.023	0.000	0.001	0.001	0.000	0.000	0.002	99.490	0.000
Jan 6	12:00	0.914	0.879	0.002	0.028	0.002	0.025	0.000	0.002	0.002	0.000	0.000	0.001	99.749	0.000
Jan 6	13:00	0.994	0.957	0.001	0.031	0.001	0.029	0.000	0.001	0.001	0.000	0.000	0.000	99.876	0.000
Jan 6	14:00	1.098	1.057	0.004	0.034	0.004	0.030	0.000	0.004	0.004	0.000	0.000	0.000	99.939	0.000
Jan 6	15:00	0.982	0.943	0.005	0.030	0.005	0.025	0.000	0.006	0.005	0.000	0.000	0.000	99.970	0.000
Jan 6	16:00	0.869	0.829	0.001	0.027	0.001	0.025	0.000	0.002	0.001	0.000	0.000	0.000	99.985	0.000
Jan 6	17:00	0.672	0.633	0.003	0.020	0.003	0.017	0.000	0.003	0.003	0.000	0.000	0.000	99.993	0.000
Jan 6	18:00	0.305	0.285	0.002	0.009	0.002	0.006	0.000	0.003	0.002	0.000	0.000	0.000	99.996	0.000
Jan 6	19:00	0.074	0.070	0.000	0.002	0.000	0.002	0.000	0.001	0.000	0.000	0.000	0.000	99.998	0.000
Jan 6	20:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.000	99.955	0.000
Jan 6	21:00	0.000	0.000	0.005	0.000	0.005	0.000	0.000	0.006	0.005	0.000	0.000	-0.006	97.552	0.000
Jan 6	22:00	0.000	0.000	0.006	0.000	0.006	0.000	0.000	0.007	0.006	0.000	0.000	-0.007	94.800	0.000
Jan 6	23:00	0.000	0.000	0.002	0.000	0.002	0.000	0.000	0.003	0.002	0.000	0.000	-0.003	93.707	0.000
Jan 7	0:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	93.707	0.000
Jan 7	1:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	93.707	0.000
Jan 7	2:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	93.707	0.000
Jan 7	3:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	93.707	0.000
Jan 7	4:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	93.707	0.000
Jan 7	5:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	93.707	0.000
Jan 7	6:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	93.707	0.000
Jan 7	7:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	93.707	0.000
Jan 7	8:00	0.061	0.058	0.000	0.002	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.002	94.289	0.000
Jan 7	9:00	0.201	0.196	0.000	0.006	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.006	96.264	0.000
Jan 7	10:00	0.468	0.448	0.003	0.014	0.003	0.005	0.000	0.003	0.003	0.000	0.000	0.006	98.268	0.000
Jan 7	11:00	0.794	0.758	0.007	0.024	0.007	0.014	0.000	0.008	0.007	0.000	0.000	0.003	99.146	0.000
Jan 7	12:00	0.690	0.672	0.006	0.021	0.006	0.014	0.000	0.006	0.006	0.000	0.000	0.001	99.579	0.000
Jan 7	13:00	0.914	0.882	0.002	0.028	0.002	0.025	0.000	0.002	0.002	0.000	0.000	0.001	99.792	0.000
Jan 7	14:00	0.917	0.885	0.000	0.028	0.000	0.028	0.000	0.000	0.000	0.000	0.000	0.000	99.898	0.000
Jan 7	15:00	0.915	0.879	0.000	0.028	0.000	0.028	0.000	0.000	0.000	0.000	0.000	0.000	99.950	0.000
Jan 7	16:00	0.798	0.762	0.000	0.024	0.000	0.024	0.000	0.000	0.000	0.000	0.000	0.000	99.975	0.000
Jan 7	17:00	0.609	0.574	0.000	0.018	0.000	0.018	0.000	0.000	0.000	0.000	0.000	0.000	99.988	0.000
Jan 7	18:00	0.321	0.299	0.000	0.010	0.000	0.010	0.000	0.000	0.000	0.000	0.000	0.000	99.994	0.000
Jan 7	19:00	0.099	0.086	0.001	0.003	0.001	0.002	0.000	0.001	0.001	0.000	0.000	0.000	99.997	0.000
Jan 7	20:00	0.000	0.000	0.007	0.000	0.007	0.000	0.000	0.008	0.007	0.000	0.000	-0.008	96.852	0.000
Jan 7	21:00	0.000	0.000	0.007	0.000	0.007	0.000	0.000	0.008	0.007	0.000	0.000	-0.008	93.837	0.000
Jan 7	22:00	0.000	0.000	0.013	0.000	0.013	0.000	0.000	0.014	0.013	0.000	0.000	-0.014	88.333	0.000
Jan 7	23:00	0.000	0.000	0.002	0.000	0.002	0.000	0.000	0.002	0.002	0.000	0.000	-0.002	87.634	0.000
Jan 8	0:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	87.634	0.000
Jan 8	1:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	87.634	0.000
Jan 8	2:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	87.634	0.000
Jan 8	3:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	87.634	0.000
Jan 8	4:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	87.634	0.000
Jan 8	5:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	87.634	0.000
Jan 8	6:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	87.634	0.000
Jan 8	7:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	87.634	0.000
Jan 8	8:00	0.115	0.084	0.000	0.003	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.003	88.481	0.000
Jan 8	9:00	0.317	0.292	0.001	0.009	0.001	0.000	0.000	0.001	0.001	0.000	0.000	0.008	91.002	0.000
Jan 8	10:00	0.398	0.386	0.000	0.012	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.012	94.784	0.000
Jan 8	11:00	0.626	0.604	0.001	0.019	0.001	0.009	0.000	0.001	0.001	0.000	0.000	0.009	97.534	0.000
Jan 8	12:00	0.687	0.668	0.004	0.021	0.004	0.013	0.000	0.004	0.004	0.000	0.000	0.004	98.784	0.000
Jan 8	13:00	0.916	0.884	0.002	0.028	0.002	0.024	0.000	0.002	0.002	0.000	0.000	0.002	99.401	0.000
Jan 8	14:00	0.987	0.951	0.000	0.030	0.000	0.029	0.000	0.000	0.000	0.000	0.000	0.001	99.704	0.000
Jan 8	15:00	0.915	0.880	0.000	0.028	0.000	0.028	0.000	0.000	0.000	0.000	0.000	0.000	99.854	0.000
Jan 8	16:00	0.686	0.659	0.000	0.021	0.000	0.021	0.000	0.000	0.000	0.000	0.000	0.000	99.928	0.000
Jan 8	17:00	0.464	0.445	0.000	0.014	0.000	0.014	0.000	0.000	0.000	0.000	0.000	0.000	99.965	0.000
Jan 8	18:00	0.277	0.263	0.000	0.008	0.000	0.008	0.000	0.000	0.000	0.000	0.000	0.000	99.983	0.000
Jan 8	19:00	0.115	0.095	0.000	0.003	0.000	0.003	0.000	0.000	0.000	0.000	0.000	0.000	99.991	0.000
Jan 8	20:00	0.000	0.000	0.002	0.000	0.002	0.000	0.000	0.002	0.002	0.000	0.000	-0.002	99.205	0.000
Jan 8	21:00	0.000	0.000	0.014	0.000	0.014	0.000	0.000	0.016	0.014	0.000	0.000	-0.016	93.089	0.000
Jan 8	22:00	0.000	0.000	0.019	0.000	0.019	0.000	0.000	0.021	0.019	0.000	0.000	-0.021	84.876	0.000
Jan 8	23:00	0.000	0.000	0.011	0.000	0.011	0.000	0.000	0.013	0.011	0.000	0.000	-0.013	79.852	0.000
Jan 9	0:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	79.852	0.000
Jan 9	1:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	79.852	0.000
Jan 9	2:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	79.852	0.000
Jan 9	3:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	79.852	0.000
Jan 9	4:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	79.852	0.000
Jan 9	5:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	79.852	0.000
Jan 9	6:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	79.852	0.000
Jan 9	7:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	79.852	0.000
Jan 9	8:00	0.062	0.058	0.000	0.002	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.002	80.435	0.000
Jan 9	9:00	0.214	0.208	0.000	0.007	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.007	82.528	0.000
Jan 9	10:00	0.403	0.390	0.002	0.012	0.002	0.000	0.000	0.002	0.002	0.000	0.000	0.011	85.867	0.000
Jan 9	11:00	0.770	0.736	0.000	0.024	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.023	93.177	0.000
Jan 9	12:00	0.832	0.802	0.005	0.026	0.005	0.009	0.000	0.005	0.005	0.000	0.000	0.011	96.677	0.000
Jan 9	13:00	1.078	1.039	0.005	0.033	0.005	0.022	0.000	0.005	0.005	0.000	0.000	0.005	98.362	0.000
Jan 9	14:00	1.136	1.095	0.006	0.035	0.006	0.026	0.000	0.007	0.006	0.000	0.000	0.003	99.192	0.000
Jan 9	15:00	0.952	0.915	0.006	0.029	0.006	0.021	0.000	0.007	0.006	0.000	0.000	0.001	99.602	0.000
