site_id,ip_addr,watt_hours_delta,max_credit,min_credit,time_stamp
ug01,192_168_1_203,1.5,4476.2,4461.2,2012-02-09 19:00:00
ug01,192_168_1_203,5.2,4461.2,4409.2,2012-02-09 20:00:00
ug01,192_168_1_203,1.6,4409.2,4393.2,2012-02-09 21:00:00
ug01,192_168_1_203,1.6,4393.2,4378.2,2012-02-10 19:00:00
ug01,192_168_1_203,5.2,4378.2,4326.2,2012-02-10 20:00:00
ug01,192_168_1_203,5.2,4326.2,4274.2,2012-02-10 21:00:00
ug01,192_168_1_203,2.4,4274.2,4250.2,2012-02-10 22:00:00
ug01,192_168_1_203,0.5,4250.2,4246.2,2012-02-11 19:00:00
ug01,192_168_1_203,5.2,4246.2,4194.2,2012-02-11 20:00:00
ug01,192_168_1_203,3.1,4194.2,4163.2,2012-02-11 21:00:00
ug01,192_168_1_203,0,4163.2,4163.2,2012-02-12 08:00:00
ug01,192_168_1_203,2.2,4163.2,4142.2,2012-02-12 19:00:00
ug01,192_168_1_203,5.1,4142.2,4091.2,2012-02-12 20:00:00
ug01,192_168_1_203,3,4091.2,4061.2,2012-02-12 21:00:00
ug01,192_168_1_203,2,4061.2,4041.2,2012-02-12 22:00:00
ug01,192_168_1_203,2.5,4041.2,4017.2,2012-02-13 19:00:00
ug01,192_168_1_203,5.3,4017.2,3964.2,2012-02-13 20:00:00
ug01,192_168_1_203,5.3,3964.2,3911.2,2012-02-13 21:00:00
ug01,192_168_1_203,0.1,3911.2,3910.2,2012-02-13 22:00:00
ug01,192_168_1_203,3.3,3910.2,3878.2,2012-02-14 19:00:00
ug01,192_168_1_203,5.2,3878.2,3826.2,2012-02-14 20:00:00
ug01,192_168_1_203,2.8,3826.2,3798.2,2012-02-14 21:00:00
ug01,192_168_1_203,0,3798.2,3798.2,2012-02-15 14:00:00
ug01,192_168_1_203,1.7,3798.2,3782.2,2012-02-15 19:00:00
ug01,192_168_1_203,5.2,3782.2,3730.2,2012-02-15 20:00:00
ug01,192_168_1_203,4.1,3730.2,3689.2,2012-02-15 21:00:00
ug01,192_168_1_203,1.2,3689.2,3678.2,2012-02-16 19:00:00
ug01,192_168_1_203,9,3678.2,3588.2,2012-02-16 20:00:00
ug01,192_168_1_203,6.5,3588.2,3523.2,2012-02-16 21:00:00
ug01,192_168_1_203,1,3523.2,3516,2012-02-17 15:00:00
ug01,192_168_1_203,2.7,3516,3494.4,2012-02-17 16:00:00
ug01,192_168_1_203,0.4,3493.6,3491.2,2012-02-17 17:00:00
ug01,192_168_1_203,2.2,3491.2,3469.2,2012-02-17 19:00:00
ug01,192_168_1_203,5.3,3469.2,3416.2,2012-02-17 20:00:00
ug01,192_168_1_203,2.4,3416.2,3392.2,2012-02-17 21:00:00
ug01,192_168_1_203,2.8,3392.2,3370.6,2012-02-18 13:00:00
ug01,192_168_1_203,0.3,3370.6,3368.2,2012-02-18 14:00:00
ug01,192_168_1_203,1.5,3368.2,3353.2,2012-02-18 19:00:00
ug01,192_168_1_203,5.3,3353.2,3300.2,2012-02-18 20:00:00
ug01,192_168_1_203,5.3,3300.2,3247.2,2012-02-18 21:00:00
ug01,192_168_1_203,5.3,3247.2,3194.2,2012-02-18 22:00:00
ug01,192_168_1_203,0.5,3194.2,3189.2,2012-02-18 23:00:00
ug01,192_168_1_203,2.7,3189.2,3163.2,2012-02-19 19:00:00
ug01,192_168_1_203,4.7,3163.2,3116.2,2012-02-19 20:00:00
ug01,192_168_1_203,3,3110.2,3086.2,2012-02-19 21:00:00
ug01,192_168_1_203,1.1,3086.2,3076.2,2012-02-20 19:00:00
ug01,192_168_1_203,5.2,3076.2,3024.2,2012-02-20 20:00:00
ug01,192_168_1_203,3.9,3024.2,2985.2,2012-02-20 21:00:00
ug01,192_168_1_203,2.1,2985.2,2965.2,2012-02-21 19:00:00
ug01,192_168_1_203,5.3,2965.2,2912.2,2012-02-21 20:00:00
ug01,192_168_1_203,5.3,2911.2,2859.2,2012-02-21 21:00:00
ug01,192_168_1_203,0,2859.2,2859.2,2012-02-21 22:00:00
ug01,192_168_1_203,2.5,2859.2,2835.2,2012-02-22 19:00:00
ug01,192_168_1_203,5.2,2835.2,2783.2,2012-02-22 20:00:00
ug01,192_168_1_203,5.3,2783.2,2730.2,2012-02-22 21:00:00
ug01,192_168_1_203,3.6,2730.2,2694.2,2012-02-22 22:00:00
ug01,192_168_1_203,1.9,2694.2,2676.2,2012-02-23 19:00:00
ug01,192_168_1_203,5.2,2676.2,2624.2,2012-02-23 20:00:00
ug01,192_168_1_203,2.7,2624.2,2597.2,2012-02-23 21:00:00
ug01,192_168_1_203,2.9,2597.2,2569.2,2012-02-24 19:00:00
ug01,192_168_1_203,5.2,2569.2,2517.2,2012-02-24 20:00:00
ug01,192_168_1_203,0.4,2517.2,2513.2,2012-02-24 21:00:00
ug01,192_168_1_203,1.5,2513.2,2502,2012-02-25 07:00:00
ug01,192_168_1_203,2.3,2502,2483.6,2012-02-25 08:00:00
ug01,192_168_1_203,0.1,2483.6,2482.8,2012-02-25 09:00:00
ug01,192_168_1_203,1.9,2482.8,2463.8,2012-02-25 19:00:00
ug01,192_168_1_203,5.3,2463.8,2410.8,2012-02-25 20:00:00
ug01,192_168_1_203,2,2410.8,2390.8,2012-02-25 21:00:00
ug01,192_168_1_203,2.8,2390.8,2363.8,2012-02-26 19:00:00
ug01,192_168_1_203,6.8,2363.8,2295.8,2012-02-26 20:00:00
ug01,192_168_1_203,7.3,2295.8,2222.8,2012-02-26 21:00:00
ug01,192_168_1_203,0.1,2222.8,2221.8,2012-02-26 22:00:00
ug01,192_168_1_203,0,2221.8,2221.8,2012-02-27 11:00:00
ug01,192_168_1_203,2.2,2221.8,2200.8,2012-02-27 19:00:00
ug01,192_168_1_203,3.9,2200.8,2161.8,2012-02-27 20:00:00
ug01,192_168_1_203,1.8,2161.8,2144.8,2012-02-28 19:00:00
ug01,192_168_1_203,5.3,2144.8,2091.8,2012-02-28 20:00:00
ug01,192_168_1_203,4.4,2091.8,2047.8,2012-02-28 21:00:00
ug01,192_168_1_203,3,2040.8,2018.8,2012-02-29 19:00:00
ug01,192_168_1_203,5.2,2018.8,1966.8,2012-02-29 20:00:00
ug01,192_168_1_203,0.6,1966.8,1960.8,2012-02-29 21:00:00
ug01,192_168_1_203,2.1,1960.8,1944.8,2012-03-01 09:00:00
ug01,192_168_1_203,2.1,1944.8,1928,2012-03-01 10:00:00
ug01,192_168_1_203,0.6,1928,1923.2,2012-03-01 11:00:00
ug01,192_168_1_203,0.1,1923.2,1922.4,2012-03-01 12:00:00
ug01,192_168_1_203,1.4,1921.4,1908.4,2012-03-01 19:00:00
ug01,192_168_1_203,1.1,1908.4,1898.4,2012-03-02 19:00:00
ug01,192_168_1_203,5,1892.4,1848.4,2012-03-02 20:00:00
ug01,192_168_1_203,2.4,1848.4,1825.4,2012-03-03 19:00:00
ug01,192_168_1_203,5.3,1825.4,1772.4,2012-03-03 20:00:00
ug01,192_168_1_203,2.5,1772.4,1747.4,2012-03-03 21:00:00
ug01,192_168_1_203,1.1,1747.4,1739.4,2012-03-04 11:00:00
ug01,192_168_1_203,1.9,1739.4,1724.2,2012-03-04 12:00:00
ug01,192_168_1_203,0,1724.2,1724.2,2012-03-04 18:00:00
ug01,192_168_1_203,3.5,1724.2,1689.2,2012-03-04 19:00:00
ug01,192_168_1_203,5.3,1689.2,1636.2,2012-03-04 20:00:00
ug01,192_168_1_203,1,1636.2,1627.2,2012-03-05 19:00:00
ug01,192_168_1_203,5.3,1627.2,1574.2,2012-03-05 20:00:00
ug01,192_168_1_203,3.7,1574.2,1537.2,2012-03-05 21:00:00
ug01,192_168_1_203,2,1537.2,1522,2012-03-06 16:00:00
ug01,192_168_1_203,5,1522,1482,2012-03-06 17:00:00
ug01,192_168_1_203,4.9,1482,1433,2012-03-06 18:00:00
ug01,192_168_1_203,3.5,1433,1398,2012-03-06 19:00:00
ug01,192_168_1_203,5.2,1398,1346,2012-03-06 20:00:00
ug01,192_168_1_203,4.2,1346,1304,2012-03-06 21:00:00
ug01,192_168_1_203,0.6,1304,1300,2012-03-07 16:00:00
ug01,192_168_1_203,0.8,1300,1293.6,2012-03-07 17:00:00
ug01,192_168_1_203,0.7,1293.6,1286.6,2012-03-07 18:00:00
ug01,192_168_1_203,2.7,1286.6,1259.6,2012-03-07 19:00:00
ug01,192_168_1_203,3.2,1259.6,1227.6,2012-03-07 20:00:00
ug01,192_168_1_203,0,1227.6,1227.6,2012-03-08 16:00:00
ug01,192_168_1_203,1,1227.6,1218.6,2012-03-08 21:00:00
ug01,192_168_1_203,5.3,1218.6,1165.6,2012-03-08 22:00:00
ug01,192_168_1_203,3.7,1165.6,1128.6,2012-03-08 23:00:00
ug01,192_168_1_203,2.2,1128.6,1107.6,2012-03-09 19:00:00
ug01,192_168_1_203,5.2,1107.6,1055.6,2012-03-09 20:00:00
ug01,192_168_1_203,5.3,1055.6,1002.6,2012-03-09 21:00:00
ug01,192_168_1_203,0.5,1002.6,997.6,2012-03-09 22:00:00
ug01,192_168_1_203,2.3,997.6,975.6,2012-03-10 19:00:00
ug01,192_168_1_203,4.2,975.6,933.6,2012-03-10 20:00:00
ug01,192_168_1_203,2.5,933.6,909.6,2012-03-11 19:00:00
ug01,192_168_1_203,2.5,909.6,884.6,2012-03-11 20:00:00
ug01,192_168_1_203,5.1,884.6,844.6,2012-03-12 12:00:00
ug01,192_168_1_203,3.3,844.6,818.2,2012-03-12 13:00:00
ug01,192_168_1_203,0.5,818.2,814.2,2012-03-12 19:00:00
ug01,192_168_1_203,4.6,814.2,768.2,2012-03-12 20:00:00
ug01,192_168_1_203,0.9,768.2,759.2,2012-03-12 21:00:00
ug01,192_168_1_203,0.2,759.2,758.2,2012-03-13 19:00:00
ug01,192_168_1_203,5.2,757.2,706.2,2012-03-13 20:00:00
ug01,192_168_1_203,4,706.2,666.2,2012-03-13 21:00:00
ug01,192_168_1_203,0.5,666.2,662.2,2012-03-14 19:00:00
ug01,192_168_1_203,5.3,662.2,609.2,2012-03-14 20:00:00
ug01,192_168_1_203,4.3,609.2,566.2,2012-03-14 21:00:00
ug01,192_168_1_203,0.1,566.2,566.2,2012-03-15 14:00:00
ug01,192_168_1_203,2.1,566.2,549.4,2012-03-15 15:00:00
ug01,192_168_1_203,2.1,549.4,532.6,2012-03-15 16:00:00
ug01,192_168_1_203,1.5,531.8,520.6,2012-03-15 17:00:00
ug01,192_168_1_203,0.4,520.6,516.6,2012-03-15 18:00:00
ug01,192_168_1_203,0.9,516.6,507.6,2012-03-15 19:00:00
ug01,192_168_1_203,5.3,507.6,454.6,2012-03-15 20:00:00
ug01,192_168_1_203,5.7,454.6,397.6,2012-03-15 21:00:00
ug01,192_168_1_203,0.9,397.6,388.6,2012-03-15 22:00:00
ug01,192_168_1_203,3.7,388.6,352.6,2012-03-16 20:00:00
ug01,192_168_1_203,5.3,351.6,299.6,2012-03-16 21:00:00
ug01,192_168_1_203,1.3,299.6,286.6,2012-03-16 22:00:00
ug01,192_168_1_203,2.2,286.6,269.8,2012-03-17 08:00:00
ug01,192_168_1_203,2.4,269.8,250.6,2012-03-17 09:00:00
ug01,192_168_1_203,1.3,250.6,240.2,2012-03-17 10:00:00
ug01,192_168_1_203,0.3,240.2,237.2,2012-03-17 19:00:00
ug01,192_168_1_203,5.2,237.2,185.2,2012-03-17 20:00:00
ug01,192_168_1_203,7.8,185.2,107.2,2012-03-17 21:00:00
ug01,192_168_1_203,3.5,107.2,72.2,2012-03-17 22:00:00
ug01,192_168_1_203,0.3,72.2,70.2,2012-03-18 19:00:00
ug01,192_168_1_203,4.8,70.2,22.2,2012-03-18 20:00:00
ug01,192_168_1_203,2.3,22.2,-0.8,2012-03-18 21:00:00
ug01,192_168_1_203,1.2,1999.2,1990.4,2012-03-21 17:00:00
ug01,192_168_1_203,1.4,1990.4,1976.4,2012-03-21 18:00:00
ug01,192_168_1_203,0.6,1976.4,1970.4,2012-03-21 19:00:00
ug01,192_168_1_203,5.3,1969.4,1917.4,2012-03-21 20:00:00
ug01,192_168_1_203,4.3,1917.4,1874.4,2012-03-21 21:00:00
ug01,192_168_1_203,1.1,1874.4,1866.4,2012-03-22 14:00:00
ug01,192_168_1_203,176.6,1866.4,1844,2012-03-22 15:00:00
ug01,192_168_1_203,1.9,1844,1828.8,2012-03-22 16:00:00
ug01,192_168_1_203,0.3,1828.8,1826.4,2012-03-22 17:00:00
ug01,192_168_1_203,2.8,1826.4,1798.4,2012-03-22 19:00:00
ug01,192_168_1_203,5.2,1798.4,1746.4,2012-03-22 20:00:00
ug01,192_168_1_203,2.5,1746.4,1721.4,2012-03-22 21:00:00
ug01,192_168_1_203,1.7,1721.4,1705.4,2012-03-23 19:00:00
ug01,192_168_1_203,5.3,1705.4,1652.4,2012-03-23 20:00:00
ug01,192_168_1_203,4.3,1652.4,1609.4,2012-03-23 21:00:00
ug01,192_168_1_203,3.5,1609.4,1575.4,2012-03-24 19:00:00
ug01,192_168_1_203,1.9,1575.4,1556.4,2012-03-24 20:00:00
ug01,192_168_1_203,2,1556.4,1541.2,2012-03-25 07:00:00
ug01,192_168_1_203,3.8,1541.2,1510.8,2012-03-25 08:00:00
ug01,192_168_1_203,3.4,1498,1483.6,2012-03-25 09:00:00
ug01,192_168_1_203,0.7,1483.6,1478,2012-03-25 10:00:00
ug01,192_168_1_203,1,1478,1470,2012-03-25 11:00:00
ug01,192_168_1_203,2.6,1470,1449.2,2012-03-25 12:00:00
ug01,192_168_1_203,0.8,1449.2,1442.8,2012-03-25 13:00:00
ug01,192_168_1_203,0.5,1442.8,1438.8,2012-03-25 14:00:00
ug01,192_168_1_203,0.2,1438.8,1437.2,2012-03-25 15:00:00
ug01,192_168_1_203,3.7,1436.2,1400.2,2012-03-25 19:00:00
ug01,192_168_1_203,1.4,1400.2,1386.2,2012-03-25 20:00:00
ug01,192_168_1_203,2.8,1386.2,1359.2,2012-03-26 19:00:00
ug01,192_168_1_203,5.3,1359.2,1306.2,2012-03-26 20:00:00
ug01,192_168_1_203,4.3,1306.2,1263.2,2012-03-26 21:00:00
ug01,192_168_1_203,2.8,1263.2,1236.2,2012-03-27 19:00:00
ug01,192_168_1_203,5.3,1236.2,1183.2,2012-03-27 20:00:00
ug01,192_168_1_203,0.6,1183.2,1177.2,2012-03-27 21:00:00
ug01,192_168_1_203,1.6,1177.2,1165.2,2012-03-28 13:00:00
ug01,192_168_1_203,2.1,1165.2,1148.4,2012-03-28 14:00:00
ug01,192_168_1_203,1.8,1148.4,1134,2012-03-28 15:00:00
ug01,192_168_1_203,0.6,1134,1129.2,2012-03-28 16:00:00
ug01,192_168_1_203,2.6,1129.2,1108.4,2012-03-28 17:00:00
ug01,192_168_1_203,1.4,1108.4,1094.4,2012-03-28 18:00:00
ug01,192_168_1_203,3.4,1094.4,1060.4,2012-03-28 19:00:00
ug01,192_168_1_203,5.3,1060.4,1007.4,2012-03-28 20:00:00
ug01,192_168_1_203,5.4,1007.4,953.4,2012-03-28 21:00:00
ug01,192_168_1_203,1,953.4,943.4,2012-03-28 22:00:00
ug01,192_168_1_203,0.5,943.4,939.4,2012-03-29 19:00:00
ug01,192_168_1_203,5.2,939.4,887.4,2012-03-29 20:00:00
ug01,192_168_1_203,4.2,887.4,845.4,2012-03-29 21:00:00
ug01,192_168_1_203,2.5,845.4,821.4,2012-03-30 19:00:00
ug01,192_168_1_203,5.3,821.4,768.4,2012-03-30 20:00:00
ug01,192_168_1_203,5.2,768.4,716.4,2012-03-30 21:00:00
ug01,192_168_1_203,1.4,716.4,702.4,2012-03-30 22:00:00
ug01,192_168_1_203,1.4,702.4,692,2012-03-31 07:00:00
ug01,192_168_1_203,3.2,692,666.4,2012-03-31 08:00:00
ug01,192_168_1_203,2.1,666.4,649.6,2012-03-31 09:00:00
ug01,192_168_1_203,3.2,649.6,617.6,2012-03-31 19:00:00
ug01,192_168_1_203,2,617.6,597.6,2012-03-31 20:00:00
ug01,192_168_1_203,3.1,597.6,567.6,2012-04-01 19:00:00
ug01,192_168_1_203,5.2,567.6,515.6,2012-04-01 20:00:00
ug01,192_168_1_203,3.6,515.6,479.6,2012-04-01 21:00:00
ug01,192_168_1_203,1.3,479.6,470,2012-04-02 16:00:00
ug01,192_168_1_203,5.5,470,426,2012-04-02 17:00:00
ug01,192_168_1_203,4.2,425.2,384.2,2012-04-02 18:00:00
ug01,192_168_1_203,1.3,384.2,371.2,2012-04-02 19:00:00
ug01,192_168_1_203,0.7,371.2,364.2,2012-04-02 20:00:00
ug01,192_168_1_203,9.8,319.2,266.2,2012-04-02 21:00:00
ug01,192_168_1_203,1.6,266.2,250.2,2012-04-02 22:00:00
ug01,192_168_1_203,2.1,250.2,234.2,2012-04-03 12:00:00
ug01,192_168_1_203,2.4,234.2,215,2012-04-03 13:00:00
ug01,192_168_1_203,1.3,215,204.6,2012-04-03 14:00:00
ug01,192_168_1_203,0.5,204.6,200.6,2012-04-03 15:00:00
ug01,192_168_1_203,0.2,200.6,199,2012-04-03 16:00:00
ug01,192_168_1_203,4.2,199,157,2012-04-03 19:00:00
ug01,192_168_1_203,5.8,156,99,2012-04-03 20:00:00
ug01,192_168_1_203,5,99,49,2012-04-03 21:00:00
ug01,192_168_1_203,2,49,33.8,2012-04-04 12:00:00
ug01,192_168_1_203,2.1,33.8,17,2012-04-04 13:00:00
ug01,192_168_1_203,1.3,17,6.6,2012-04-04 14:00:00
ug01,192_168_1_203,0.9,6.6,-0.6,2012-04-04 15:00:00
ug01,192_168_1_203,1.2,9999.4,9990.6,2012-04-12 11:00:00
ug01,192_168_1_203,5,9990.6,9950.6,2012-04-12 12:00:00
ug01,192_168_1_203,5.1,9949.8,9909.8,2012-04-12 13:00:00
ug01,192_168_1_203,6.1,9909.8,9861,2012-04-12 14:00:00
ug01,192_168_1_203,2.3,9861,9842.6,2012-04-12 15:00:00
ug01,192_168_1_203,1.4,9842.6,9831.4,2012-04-12 16:00:00
ug01,192_168_1_203,3.4,9830.4,9797.4,2012-04-12 19:00:00
ug01,192_168_1_203,5.2,9797.4,9745.4,2012-04-12 20:00:00
ug01,192_168_1_203,4.8,9745.4,9697.4,2012-04-12 21:00:00
ug01,192_168_1_203,0.8,9697.4,9690.4,2012-04-13 19:00:00
ug01,192_168_1_203,5.9,9690.4,9631.4,2012-04-13 20:00:00
ug01,192_168_1_203,1.1,9631.4,9620.4,2012-04-13 21:00:00
ug01,192_168_1_203,4,9620.4,9581.4,2012-04-14 19:00:00
ug01,192_168_1_203,5.2,9581.4,9529.4,2012-04-14 20:00:00
ug01,192_168_1_203,2.4,9529.4,9505.4,2012-04-14 21:00:00
ug01,192_168_1_203,4.1,9505.4,9465.4,2012-04-15 19:00:00
ug01,192_168_1_203,5.3,9465.4,9412.4,2012-04-15 20:00:00
ug01,192_168_1_203,5,9412.4,9362.4,2012-04-15 21:00:00
ug01,192_168_1_203,0.6,9362.4,9358.4,2012-04-16 13:00:00
ug01,192_168_1_203,2.4,9358.4,9339.2,2012-04-16 14:00:00
ug01,192_168_1_203,1.7,9339.2,9325.6,2012-04-16 15:00:00
ug01,192_168_1_203,0.5,9325.6,9321.6,2012-04-16 16:00:00
ug01,192_168_1_203,0.6,9321.6,9316.8,2012-04-16 17:00:00
ug01,192_168_1_203,3.9,9316.8,9277.8,2012-04-16 19:00:00
ug01,192_168_1_203,5.6,9277.8,9221.8,2012-04-16 20:00:00
ug01,192_168_1_203,3.4,9221.8,9187.8,2012-04-16 21:00:00
ug01,192_168_1_203,3,9187.8,9158.8,2012-04-17 19:00:00
ug01,192_168_1_203,5.2,9158.8,9106.8,2012-04-17 20:00:00
ug01,192_168_1_203,3.5,9106.8,9071.8,2012-04-17 21:00:00
ug01,192_168_1_203,3.7,9071.8,9035.8,2012-04-18 19:00:00
ug01,192_168_1_203,5.6,9035.8,8979.8,2012-04-18 20:00:00
ug01,192_168_1_203,1.6,8979.8,8963.8,2012-04-18 21:00:00
ug01,192_168_1_203,1.8,8963.8,8950.2,2012-04-19 07:00:00
ug01,192_168_1_203,2.2,8950.2,8932.6,2012-04-19 08:00:00
ug01,192_168_1_203,3.8,8932.6,8894.6,2012-04-19 19:00:00
ug01,192_168_1_203,5.1,8894.6,8843.6,2012-04-19 20:00:00
ug01,192_168_1_203,5,8842.6,8793.6,2012-04-19 21:00:00
ug01,192_168_1_203,3.9,8793.6,8754.6,2012-04-19 22:00:00
ug01,192_168_1_203,2,8754.6,8739.4,2012-04-20 12:00:00
ug01,192_168_1_203,2.2,8739.4,8721.8,2012-04-20 13:00:00
ug01,192_168_1_203,0.2,8721.8,8720.2,2012-04-20 14:00:00
ug01,192_168_1_203,2.9,8720.2,8691.2,2012-04-20 19:00:00
ug01,192_168_1_203,5.1,8691.2,8640.2,2012-04-20 20:00:00
ug01,192_168_1_203,0,8640.2,8640.2,2012-04-21 09:00:00
ug01,192_168_1_203,1.3,8640.2,8630.6,2012-04-21 13:00:00
ug01,192_168_1_203,2.2,8630.6,8613,2012-04-21 14:00:00
ug01,192_168_1_203,4.2,8613,8571,2012-04-21 19:00:00
ug01,192_168_1_203,5.4,8571,8517,2012-04-21 20:00:00
ug01,192_168_1_203,5.3,8517,8464,2012-04-21 21:00:00
ug01,192_168_1_203,3.9,8464,8425,2012-04-21 22:00:00
ug01,192_168_1_203,0.3,8425,8423.4,2012-04-22 13:00:00
ug01,192_168_1_203,2.4,8423.4,8404.2,2012-04-22 14:00:00
ug01,192_168_1_203,2.4,8404.2,8385,2012-04-22 15:00:00
ug01,192_168_1_203,0.7,8385,8379.4,2012-04-22 16:00:00
ug01,192_168_1_203,3.1,8379.4,8348.4,2012-04-22 19:00:00
ug01,192_168_1_203,6.7,8348.4,8281.4,2012-04-22 20:00:00
ug01,192_168_1_203,1.6,8281.4,8265.4,2012-04-22 21:00:00
ug01,192_168_1_203,0.8,8265.4,8259.8,2012-04-23 13:00:00
ug01,192_168_1_203,2.4,8259.8,8240.6,2012-04-23 14:00:00
ug01,192_168_1_203,1.7,8240.6,8227,2012-04-23 15:00:00
ug01,192_168_1_203,0.3,8227,8225.4,2012-04-23 16:00:00
ug01,192_168_1_203,0.3,8225.4,8223,2012-04-23 17:00:00
ug01,192_168_1_203,1,8223,8213,2012-04-23 19:00:00
ug01,192_168_1_203,5.3,8213,8160,2012-04-23 20:00:00
ug01,192_168_1_203,1.5,8159,8145,2012-04-23 21:00:00
ug01,192_168_1_203,0.9,8145,8137,2012-04-24 19:00:00
ug01,192_168_1_203,5.5,8137,8083,2012-04-24 20:00:00
ug01,192_168_1_203,7.5,8083,8008,2012-04-24 21:00:00
ug01,192_168_1_203,1.5,8008,7994,2012-04-25 19:00:00
ug01,192_168_1_203,5.3,7994,7941,2012-04-25 20:00:00
ug01,192_168_1_203,5.4,7940,7887,2012-04-25 21:00:00
ug01,192_168_1_203,2.7,7887,7860,2012-04-25 22:00:00
ug01,192_168_1_203,0.5,7860,7856.8,2012-04-26 16:00:00
ug01,192_168_1_203,2.7,7856.8,7835.2,2012-04-26 17:00:00
ug01,192_168_1_203,0.1,7835.2,7834.2,2012-04-26 18:00:00
ug01,192_168_1_203,1.7,7834.2,7818.2,2012-04-26 19:00:00
ug01,192_168_1_203,5.4,7818.2,7764.2,2012-04-26 20:00:00
ug01,192_168_1_203,5.2,7764.2,7712.2,2012-04-26 21:00:00
ug01,192_168_1_203,2.6,7712.2,7686.2,2012-04-26 22:00:00
ug01,192_168_1_203,2.3,7686.2,7668.6,2012-04-27 12:00:00
ug01,192_168_1_203,1.3,7668.6,7658.2,2012-04-27 13:00:00
ug01,192_168_1_203,1.4,7658.2,7644.2,2012-04-27 19:00:00
ug01,192_168_1_203,5.4,7644.2,7590.2,2012-04-27 20:00:00
ug01,192_168_1_203,5.3,7590.2,7537.2,2012-04-27 21:00:00
ug01,192_168_1_203,1.7,7536.2,7520.2,2012-04-27 22:00:00
ug01,192_168_1_203,1,7520.2,7513,2012-04-28 09:00:00
ug01,192_168_1_203,2.4,7513,7493.8,2012-04-28 10:00:00
ug01,192_168_1_203,0.8,7493.8,7487.4,2012-04-28 11:00:00
ug01,192_168_1_203,0.1,7487.4,7487.4,2012-04-29 17:00:00
ug01,192_168_1_203,0.3,7487.4,7484.4,2012-04-29 18:00:00
ug01,192_168_1_203,2.7,7484.4,7457.4,2012-04-29 19:00:00
ug01,192_168_1_203,5.3,7457.4,7404.4,2012-04-29 20:00:00
ug01,192_168_1_203,5.3,7404.4,7351.4,2012-04-29 21:00:00
ug01,192_168_1_203,0.4,7351.4,7347.4,2012-04-29 22:00:00
ug01,192_168_1_203,0.5,7347.4,7343.4,2012-04-30 19:00:00
ug01,192_168_1_203,5,7343.4,7294.4,2012-04-30 20:00:00
ug01,192_168_1_203,5.3,7294.4,7241.4,2012-04-30 21:00:00
ug01,192_168_1_203,0.2,7241.4,7239.4,2012-04-30 22:00:00
ug01,192_168_1_203,0.3,7239.4,7238.4,2012-05-01 19:00:00
ug01,192_168_1_203,6,7238.4,7178.4,2012-05-01 20:00:00
ug01,192_168_1_203,0.4,7178.4,7174.4,2012-05-01 21:00:00
ug01,192_168_1_203,1.6,7174.4,7162.4,2012-05-02 10:00:00
ug01,192_168_1_203,1.2,7162.4,7152.8,2012-05-02 11:00:00
ug01,192_168_1_203,2.4,7152.8,7133.6,2012-05-02 13:00:00
ug01,192_168_1_203,4.7,7133.6,7096,2012-05-02 14:00:00
ug01,192_168_1_203,3.3,7096,7069.6,2012-05-02 15:00:00
ug01,192_168_1_203,1.1,7069.6,7060.8,2012-05-02 16:00:00
ug01,192_168_1_203,0,7060.8,7060.8,2012-05-02 17:00:00
ug01,192_168_1_203,0.5,7060.8,7055.8,2012-05-02 19:00:00
ug01,192_168_1_203,5.3,7055.8,7002.8,2012-05-02 20:00:00
ug01,192_168_1_203,0.9,7002.8,6993.8,2012-05-02 21:00:00
ug01,192_168_1_203,2.1,6993.8,6977.8,2012-05-03 08:00:00
ug01,192_168_1_203,2.4,6977.8,6958.6,2012-05-03 09:00:00
ug01,192_168_1_203,0.1,6958.6,6957.8,2012-05-03 10:00:00
ug01,192_168_1_203,1,6957.8,6949.8,2012-05-03 11:00:00
ug01,192_168_1_203,0.5,6949.8,6945.8,2012-05-03 12:00:00
ug01,192_168_1_203,1.1,6945.8,6934.8,2012-05-03 19:00:00
ug01,192_168_1_203,5.3,6934.8,6881.8,2012-05-03 20:00:00
ug01,192_168_1_203,4.2,6881.8,6839.8,2012-05-03 21:00:00
ug01,192_168_1_203,3.7,6839.8,6803.8,2012-05-04 21:00:00
ug01,192_168_1_203,1.5,6803.8,6788.8,2012-05-04 22:00:00
ug01,192_168_1_203,0,6788.8,6788.8,2012-05-05 11:00:00
ug01,192_168_1_203,1.8,6788.8,6775.2,2012-05-05 13:00:00
ug01,192_168_1_203,1.9,6775.2,6760,2012-05-05 14:00:00
ug01,192_168_1_203,1.2,6760,6748,2012-05-05 19:00:00
ug01,192_168_1_203,5.4,6748,6694,2012-05-05 20:00:00
ug01,192_168_1_203,5.3,6694,6641,2012-05-05 21:00:00
ug01,192_168_1_203,5.1,6641,6590,2012-05-05 22:00:00
ug01,192_168_1_203,0.3,6590,6588,2012-05-06 19:00:00
ug01,192_168_1_203,6.1,6588,6527,2012-05-06 20:00:00
ug01,192_168_1_203,5.3,6527,6474,2012-05-06 21:00:00
ug01,192_168_1_203,0.4,6474,6470,2012-05-06 22:00:00
ug01,192_168_1_203,2,6470,6451,2012-05-07 19:00:00
ug01,192_168_1_203,5.9,6451,6392,2012-05-07 20:00:00
ug01,192_168_1_203,1.2,6392,6380,2012-05-07 21:00:00
ug01,192_168_1_203,1.3,6380,6368,2012-05-08 19:00:00
